AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,130,26.5,,,0.02,~,23.07,"47,990",3.7,18.45,20.72,22.85,23.36,27.18,"38,370","43,100","47,530","48,580","56,530",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-3060,Procurement Clerks,broad,150,42.0,,,0.02,~,19.93,"41,450",7.2,14.00,18.53,22.22,22.38,23.23,"29,120","38,540","46,210","46,550","48,310",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-3061,Procurement Clerks,detailed,150,42.0,,,0.02,~,19.93,"41,450",7.2,14.00,18.53,22.22,22.38,23.23,"29,120","38,540","46,210","46,550","48,310",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4000,Information and Record Clerks,minor,"7,150",11.4,,,1.05,5,18.39,"38,260",2.0,13.34,14.41,18.01,22.22,23.35,"27,750","29,970","37,450","46,210","48,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4050,Customer Service Representatives,broad,"5,940",12.4,,,0.87,5,18.55,"38,580",2.3,12.81,14.44,18.02,22.22,24.02,"26,640","30,020","37,480","46,210","49,960",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4051,Customer Service Representatives,detailed,"5,940",12.4,,,0.87,5,18.55,"38,580",2.3,12.81,14.44,18.02,22.22,24.02,"26,640","30,020","37,480","46,210","49,960",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4110,"Interviewers, Except Eligibility and Loan",broad,170,31.5,,,0.02,~,19.22,"39,980",2.3,16.22,16.94,18.40,21.30,23.35,"33,740","35,230","38,260","44,300","48,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4111,"Interviewers, Except Eligibility and Loan",detailed,170,31.5,,,0.02,~,19.22,"39,980",2.3,16.22,16.94,18.40,21.30,23.35,"33,740","35,230","38,260","44,300","48,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4150,Order Clerks,broad,430,24.8,,,0.06,~,17.77,"36,970",3.8,14.48,15.07,17.59,18.40,22.58,"30,130","31,340","36,580","38,260","46,960",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4151,Order Clerks,detailed,430,24.8,,,0.06,~,17.77,"36,970",3.8,14.48,15.07,17.59,18.40,22.58,"30,130","31,340","36,580","38,260","46,960",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,**,**,,,**,**,21.65,"45,030",11.2,16.45,17.19,22.55,23.10,30.96,"34,220","35,750","46,900","48,040","64,390",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,**,**,,,**,**,21.65,"45,030",11.2,16.45,17.19,22.55,23.10,30.96,"34,220","35,750","46,900","48,040","64,390",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4170,Receptionists and Information Clerks,broad,440,28.1,,,0.06,1,16.46,"34,230",5.1,13.74,13.92,14.20,17.34,28.95,"28,590","28,950","29,530","36,060","60,220",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-4171,Receptionists and Information Clerks,detailed,440,28.1,,,0.06,1,16.46,"34,230",5.1,13.74,13.92,14.20,17.34,28.95,"28,590","28,950","29,530","36,060","60,220",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,360",12.9,,,0.35,3,17.71,"36,830",2.9,12.41,14.21,17.57,18.98,24.79,"25,810","29,570","36,540","39,480","51,560",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5020,Couriers and Messengers,broad,490,34.5,,,0.07,1,13.73,"28,550",7.6,10.77,11.20,13.92,15.43,17.57,"22,410","23,290","28,950","32,080","36,540",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5021,Couriers and Messengers,detailed,490,34.5,,,0.07,1,13.73,"28,550",7.6,10.77,11.20,13.92,15.43,17.57,"22,410","23,290","28,950","32,080","36,540",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5030,Dispatchers,broad,**,**,,,**,**,23.47,"48,810",21.4,11.29,17.18,28.89,29.12,29.12,"23,490","35,730","60,090","60,570","60,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,**,**,,,**,**,23.47,"48,810",21.4,11.29,17.18,28.89,29.12,29.12,"23,490","35,730","60,090","60,570","60,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5060,"Production, Planning, and Expediting Clerks",broad,360,29.8,,,0.05,~,23.62,"49,130",3.1,17.74,22.10,23.10,27.27,28.37,"36,910","45,970","48,050","56,710","59,020",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,360,29.8,,,0.05,~,23.62,"49,130",3.1,17.74,22.10,23.10,27.27,28.37,"36,910","45,970","48,050","56,710","59,020",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"1,400",17.8,,,0.21,2,17.12,"35,600",2.3,14.00,14.34,17.59,17.83,20.34,"29,120","29,820","36,590","37,080","42,300",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"1,400",17.8,,,0.21,2,17.12,"35,600",2.3,14.00,14.34,17.59,17.83,20.34,"29,120","29,820","36,590","37,080","42,300",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-6000,Secretaries and Administrative Assistants,minor,"2,040",10.8,,,0.30,3,19.00,"39,510",3.0,11.30,16.46,18.29,22.34,28.19,"23,500","34,240","38,050","46,480","58,640",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-6010,Secretaries and Administrative Assistants,broad,"2,040",10.8,,,0.30,3,19.00,"39,510",3.0,11.30,16.46,18.29,22.34,28.19,"23,500","34,240","38,050","46,480","58,640",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,140,30.4,,,0.02,~,25.39,"52,810",3.2,18.24,20.92,22.91,29.17,36.10,"37,930","43,520","47,640","60,670","75,090",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-6013,Medical Secretaries and Administrative Assistants,detailed,260,29.7,,,0.04,~,22.41,"46,610",4.1,18.29,20.81,22.22,24.82,28.20,"38,050","43,280","46,210","51,630","58,650",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,640",14.2,,,0.24,2,17.91,"37,260",4.2,11.04,14.51,18.23,18.40,24.73,"22,960","30,180","37,920","38,260","51,430",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9000,Other Office and Administrative Support Workers,minor,"4,250",11.1,,,0.62,5,17.29,"35,960",2.8,11.13,14.02,14.44,18.40,24.52,"23,160","29,160","30,020","38,260","50,990",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9020,Data Entry and Information Processing Workers,broad,490,30.5,,,0.07,~,18.72,"38,940",2.4,14.34,17.20,18.03,21.58,22.76,"29,820","35,780","37,500","44,890","47,350",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9021,Data Entry Keyers,detailed,490,30.7,,,0.07,~,18.72,"38,930",2.4,14.34,17.20,18.03,21.58,22.76,"29,820","35,780","37,500","44,890","47,350",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9040,Insurance Claims and Policy Processing Clerks,broad,510,19.4,,,0.08,~,21.81,"45,360",6.4,14.12,18.36,21.77,28.73,29.27,"29,380","38,180","45,270","59,770","60,870",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9041,Insurance Claims and Policy Processing Clerks,detailed,510,19.4,,,0.08,~,21.81,"45,360",6.4,14.12,18.36,21.77,28.73,29.27,"29,380","38,180","45,270","59,770","60,870",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,**,**,,,**,**,17.66,"36,730",6.3,14.26,17.20,17.74,18.61,19.79,"29,650","35,780","36,890","38,700","41,170",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,**,**,,,**,**,17.66,"36,730",6.3,14.26,17.20,17.74,18.61,19.79,"29,650","35,780","36,890","38,700","41,170",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9060,"Office Clerks, General",broad,"3,140",13.4,,,0.46,4,16.32,"33,950",4.0,10.99,13.92,14.34,17.83,23.08,"22,860","28,950","29,820","37,080","48,000",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9061,"Office Clerks, General",detailed,"3,140",13.4,,,0.46,4,16.32,"33,950",4.0,10.99,13.92,14.34,17.83,23.08,"22,860","28,950","29,820","37,080","48,000",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9190,Miscellaneous Office and Administrative Support Workers,broad,40,45.9,,,0.01,~,17.07,"35,510",7.5,13.28,14.04,17.91,18.01,22.58,"27,630","29,190","37,250","37,450","46,960",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,43-9199,"Office and Administrative Support Workers, All Other",detailed,40,45.9,,,0.01,~,17.07,"35,510",7.5,13.28,14.04,17.91,18.01,22.58,"27,630","29,190","37,250","37,450","46,960",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-0000,"Installation, Maintenance, and Repair Occupations",major,460,17.4,,,0.07,1,22.98,"47,800",8.7,11.00,14.14,19.45,28.94,38.49,"22,880","29,400","40,450","60,190","80,060",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,450,17.9,,,0.07,1,23.20,"48,250",8.8,11.00,14.01,22.22,28.95,38.49,"22,880","29,140","46,220","60,220","80,060",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9060,Precision Instrument and Equipment Repairers,broad,60,28.0,,,0.01,~,17.79,"36,990",8.1,13.89,14.16,15.86,18.10,28.82,"28,890","29,450","32,980","37,650","59,950",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9062,Medical Equipment Repairers,detailed,60,28.0,,,0.01,~,17.79,"36,990",8.1,13.89,14.16,15.86,18.10,28.82,"28,890","29,450","32,980","37,650","59,950",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9070,"Maintenance and Repair Workers, General",broad,290,19.6,,,0.04,~,22.10,"45,970",12.7,11.00,13.77,17.85,24.47,46.91,"22,880","28,640","37,120","50,890","97,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,290,19.6,,,0.04,~,22.10,"45,970",12.7,11.00,13.77,17.85,24.47,46.91,"22,880","28,640","37,120","50,890","97,570",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,**,**,,,**,**,30.18,"62,780",10.6,24.13,28.29,28.82,36.11,36.55,"50,190","58,840","59,940","75,110","76,020",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,**,**,,,**,**,30.18,"62,780",10.6,24.13,28.29,28.82,36.11,36.55,"50,190","58,840","59,940","75,110","76,020",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-0000,Production Occupations,major,370,25.4,,,0.05,~,21.72,"45,180",6.4,14.23,17.26,18.29,22.95,28.41,"29,610","35,900","38,040","47,740","59,090",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9000,Other Production Occupations,minor,320,27.9,,,0.05,~,20.23,"42,080",6.8,13.95,15.61,18.58,22.81,27.60,"29,020","32,480","38,640","47,440","57,410",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,**,**,,,**,**,24.29,"50,530",2.5,16.23,18.18,22.95,29.00,35.29,"33,760","37,800","47,740","60,330","73,410",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,**,**,,,**,**,24.29,"50,530",2.5,16.23,18.18,22.95,29.00,35.29,"33,760","37,800","47,740","60,330","73,410",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,70,35.7,,,0.01,~,16.57,"34,470",7.7,10.63,12.43,15.61,19.81,23.12,"22,110","25,860","32,480","41,210","48,090",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9082,Medical Appliance Technicians,detailed,70,35.7,,,0.01,~,16.57,"34,470",7.7,10.63,12.43,15.61,19.81,23.12,"22,110","25,860","32,480","41,210","48,090",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9110,Packaging and Filling Machine Operators and Tenders,broad,140,33.7,,,0.02,~,20.08,"41,770",8.6,14.50,17.26,18.18,22.37,27.60,"30,160","35,900","37,800","46,530","57,410",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,140,33.7,,,0.02,~,20.08,"41,770",8.6,14.50,17.26,18.18,22.37,27.60,"30,160","35,900","37,800","46,530","57,410",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-0000,Transportation and Material Moving Occupations,major,"26,000",5.1,,,3.82,29,15.09,"31,380",0.9,11.07,13.10,14.43,17.47,18.30,"23,030","27,250","30,010","36,340","38,070",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-1000,Supervisors of Transportation and Material Moving Workers,minor,180,18.4,,,0.03,~,26.23,"54,550",6.3,18.25,18.62,23.51,31.41,37.73,"37,960","38,730","48,910","65,320","78,480",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,180,18.4,,,0.03,~,26.23,"54,550",6.3,18.25,18.62,23.51,31.41,37.73,"37,960","38,730","48,910","65,320","78,480",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,180,18.4,,,0.03,~,26.23,"54,550",6.3,18.25,18.62,23.51,31.41,37.73,"37,960","38,730","48,910","65,320","78,480",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-3000,Motor Vehicle Operators,minor,"15,290",5.5,,,2.25,18,14.34,"29,820",1.4,10.89,11.72,14.22,14.98,18.18,"22,650","24,390","29,570","31,150","37,810",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-3030,Driver/Sales Workers and Truck Drivers,broad,"14,750",5.6,,,2.17,17,14.26,"29,660",1.5,10.86,11.67,14.20,14.96,18.11,"22,580","24,270","29,540","31,130","37,680",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-3031,Driver/Sales Workers,detailed,**,**,,,**,**,12.88,"26,800",2.4,10.62,11.17,12.64,14.19,15.70,"22,090","23,230","26,280","29,520","32,660",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-3033,Light Truck Drivers,detailed,"11,920",6.7,,,1.75,14,14.58,"30,330",1.6,10.90,12.20,14.41,15.02,18.18,"22,660","25,380","29,970","31,250","37,810",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-3050,Passenger Vehicle Drivers,broad,540,40.1,,,0.08,1,16.40,"34,100",4.3,13.63,14.06,18.18,18.18,18.25,"28,350","29,240","37,810","37,810","37,950",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-3053,Shuttle Drivers and Chauffeurs,detailed,540,40.1,,,0.08,1,16.40,"34,100",4.3,13.63,14.06,18.18,18.18,18.25,"28,350","29,240","37,810","37,810","37,950",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-7000,Material Moving Workers,minor,"10,530",9.7,,,1.55,13,15.99,"33,250",1.4,11.89,13.76,16.82,17.98,18.49,"24,720","28,620","34,980","37,400","38,460",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-7060,Laborers and Material Movers,broad,"10,530",9.7,,,1.55,13,15.99,"33,250",1.4,11.89,13.76,16.82,17.98,18.49,"24,720","28,620","34,980","37,400","38,460",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,930,24.0,,,0.14,1,12.25,"25,480",3.4,8.62,9.61,11.55,13.94,15.95,"17,940","19,980","24,030","28,980","33,170",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-7064,"Packers and Packagers, Hand",detailed,120,43.6,,,0.02,~,15.14,"31,480",9.6,13.73,13.73,13.74,17.99,18.25,"28,550","28,560","28,590","37,430","37,950",,
99,U.S.,1,US,446110,Pharmacies and Drug Stores,5-digit,5,53-7065,Stockers and Order Fillers,detailed,"9,480",9.8,,,1.39,13,16.37,"34,040",1.3,12.73,14.00,17.23,18.04,18.82,"26,480","29,120","35,840","37,510","39,140",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,00-0000,All Occupations,total,"275,540",0.0,,,100.00,100,16.45,"34,220",0.5,10.77,11.99,14.22,17.74,23.34,"22,400","24,940","29,570","36,900","48,550",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-0000,Management Occupations,major,"12,040",2.8,,,4.37,43,37.08,"77,120",1.8,17.35,23.00,31.75,46.20,62.18,"36,080","47,840","66,040","96,100","129,330",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-1000,Top Executives,minor,"9,970",3.3,,,3.62,38,36.62,"76,160",1.9,16.82,22.80,31.15,46.13,62.06,"34,990","47,430","64,780","95,950","129,090",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-1020,General and Operations Managers,broad,"9,930",3.3,,,3.61,38,36.56,"76,040",1.9,16.76,22.78,30.99,46.03,62.01,"34,870","47,380","64,450","95,750","128,980",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-1021,General and Operations Managers,detailed,"9,930",3.3,,,3.61,38,36.56,"76,040",1.9,16.76,22.78,30.99,46.03,62.01,"34,870","47,380","64,450","95,750","128,980",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",minor,"1,450",8.4,,,0.52,7,38.85,"80,800",4.7,21.76,28.18,32.98,45.76,61.17,"45,270","58,610","68,590","95,180","127,240",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-2010,Advertising and Promotions Managers,broad,50,34.1,,,0.02,~,46.11,"95,910",23.7,26.46,29.75,36.20,49.85,91.74,"55,030","61,890","75,290","103,690","190,810",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-2011,Advertising and Promotions Managers,detailed,50,34.1,,,0.02,~,46.11,"95,910",23.7,26.46,29.75,36.20,49.85,91.74,"55,030","61,890","75,290","103,690","190,810",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-2020,Marketing and Sales Managers,broad,"1,400",8.5,,,0.51,6,38.60,"80,280",4.9,21.69,27.84,32.66,44.55,60.88,"45,120","57,920","67,940","92,660","126,630",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-2021,Marketing Managers,detailed,190,22.5,,,0.07,1,38.28,"79,630",10.3,22.91,24.21,30.84,38.66,66.24,"47,660","50,350","64,140","80,410","137,770",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-2022,Sales Managers,detailed,"1,200",8.7,,,0.44,5,38.65,"80,390",5.3,21.52,27.84,34.04,45.76,60.88,"44,760","57,920","70,810","95,180","126,630",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3000,Operations Specialties Managers,minor,270,14.9,,,0.10,1,53.23,"110,710",10.7,28.71,30.11,46.61,72.78,#,"59,710","62,620","96,940","151,370",#,,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3030,Financial Managers,broad,110,22.8,,,0.04,~,63.91,"132,940",10.5,29.70,38.52,60.24,81.62,#,"61,780","80,120","125,290","169,760",#,,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3031,Financial Managers,detailed,110,22.8,,,0.04,~,63.91,"132,940",10.5,29.70,38.52,60.24,81.62,#,"61,780","80,120","125,290","169,760",#,,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3060,Purchasing Managers,broad,40,46.2,,,0.01,~,40.52,"84,280",21.2,29.28,29.49,29.82,56.92,66.90,"60,910","61,330","62,020","118,390","139,140",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3061,Purchasing Managers,detailed,40,46.2,,,0.01,~,40.52,"84,280",21.2,29.28,29.49,29.82,56.92,66.90,"60,910","61,330","62,020","118,390","139,140",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3070,"Transportation, Storage, and Distribution Managers",broad,30,29.5,,,0.01,~,30.95,"64,380",11.7,27.95,28.28,28.85,31.83,37.24,"58,130","58,810","60,010","66,200","77,450",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,30,29.5,,,0.01,~,30.95,"64,380",11.7,27.95,28.28,28.85,31.83,37.24,"58,130","58,810","60,010","66,200","77,450",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3120,Human Resources Managers,broad,30,39.5,,,0.01,~,48.39,"100,650",12.2,36.19,37.61,37.62,61.18,61.92,"75,280","78,230","78,250","127,240","128,790",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-3121,Human Resources Managers,detailed,30,39.5,,,0.01,~,48.39,"100,650",12.2,36.19,37.61,37.62,61.18,61.92,"75,280","78,230","78,250","127,240","128,790",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-9000,Other Management Occupations,minor,360,25.5,,,0.13,2,30.74,"63,940",21.1,15.26,15.26,22.28,38.52,60.47,"31,740","31,740","46,340","80,120","125,770",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-9050,Food Service Managers,broad,70,16.5,,,0.02,~,36.23,"75,360",3.0,30.74,35.41,36.42,36.99,41.04,"63,940","73,640","75,750","76,940","85,370",,
99,U.S.,1,US,451110,Sporting Goods Stores,5-digit,5,11-9051,Food Service Managers,detailed,70,16.5,,,0.02,~,36.23,"75,360",3.0,30.74,35.41,36.42,36.99,41.04,"63,940","73,640","75,750","76,940","85,370",,
